x	GeneID
AL162412.1	0
PTAR1	375743
C9orf135-DT	494558
C9orf135	138255
MAMDC2-AS1	100507244
MAMDC2	256691
SMC5-AS1	100507299
SMC5	23137
KLF9	687
TRPM3	80036
AL159990.2	0
AL159990.1	0
CEMIP2	23670
ABHD17B	51104
C9orf85	138241
C9orf57	138240
GDA	9615
AL135924.2	0
LINC01504	100507540
ZFAND5	7763
TMC1	117531
LINC01474	101927258
ALDH1A1	216
ANXA1	301
AL451127.1	0
AL355674.1	0
RORB-AS1	103752585
RORB	6096
TRPM6	140803
C9orf40	55071
C9orf41-AS1	101927380
CARNMT1	138199
NMRK1	54981
OSTF1	26578
AL353780.1	0
PCSK5	5125
RFK	55312
GCNT1	2650
PRUNE2	158471
PCA3	50652
FOXB2	442425
VPS13A-AS1	100286938
VPS13A	23230
GNA14	9630
GNA14-AS1	101927422
GNAQ	2776
CEP78	84131
PSAT1	29968
AL512634.1	0
AL358975.1	0
TLE4	7091
AL161912.1	0
AL161912.2	0
AL161782.1	0
LINC01507	101927477
AL138749.1	0
TLE1	7088
AL591368.1	0
AL158154.1	0
SPATA31D4	389761
AL158154.2	0
SPATA31D3	389762
SPATA31D1	389763
AL162726.1	0
AL162726.4	0
RASEF	158158
AL137847.1	0
FRMD3	257019
AL137847.2	0
IDNK	414328
UBQLN1	29979
AL354920.1	0
GKAP1	80318
AL354733.1	0
AL354733.2	0
KIF27	55582
C9orf64	84267
HNRNPK	3190
AL354733.3	0
RMI1	80010
AL390838.1	0
SLC28A3	64078
AL356134.1	0
NTRK2	4915
AGTPBP1	23287
AL157882.1	0
AL353743.2	0
NAA35	60560
GOLM1	51280
C9orf153	389766
ISCA1	81689
TUT7	79670
AL158828.1	0
AL353613.1	0
GAS1	2619
GAS1RR	100506834
AL513318.2	0
C9orf170	401535
DAPK1	1612
CTSL	1514
AL772337.2	0
AL772337.1	0
SPATA31E1	286234
AL353572.3	0
CDK20	23552
SPIN1	10927
NXNL2	158046
AL592486.1	0
AL772202.1	0
C9orf47	286223
S1PR3	1903
SHC3	53358
CKS2	1164
SECISBP2	79048
SEMA4D	10507
GADD45G	10912
AL606807.1	0
BX470209.1	0
BX470209.2	0
AL161629.1	0
MIR4290HG	286370
LINC01508	101927873
LINC01501	340515
DIRAS2	54769
SYK	6850
AL355607.1	0
AL355607.2	0
AL158071.3	0
AL158071.1	0
AL158071.4	0
LINC00484	100129347
AL158071.5	0
AUH	549
NFIL3	4783
AL353764.1	0
ROR2	4920
SPTLC1	10558
AL136097.2	0
IARS	3376
NOL8	55035
CENPP	401541
OGN	4969
OMD	4958
ASPN	54829
ECM2	1842
IPPK	64768
BICD2	23299
ZNF484	83744
FGD3	89846
SUSD3	203328
AL451065.1	0
CARD19	84270
NINJ1	4814
AL390760.1	0
WNK2	65268
C9orf129	445577
AL583839.2	0
AL583839.1	0
FAM120AOS	158293
FAM120A	23196
PHF2	5253
AL442224.1	0
BARX1	56033
BARX1-DT	101928040
PTPDC1	138639
AL158152.2	0
AL158152.1	0
MIRLET7DHG	0
ZNF169	169841
NUTM2F	54754
AL691447.2	0
MFSD14B	84641
PCAT7	101928099
FBP2	8789
FBP1	2203
C9orf3	84909
AL353768.1	0
FANCC	2176
AL354893.2	0
AL161729.3	0
PTCH1	5727
AL161729.2	0
AL161729.1	0
AL161729.4	0
AL392185.1	0
AL354861.2	0
LINC00476	100128782
AL354861.3	0
ERCC6L2	375748
LINC00092	100188953
AL449403.1	0
AL449403.2	0
HSD17B3	3293
AL160269.1	0
HSD17B3-AS1	105376162
SLC35D2	11046
ZNF367	195828
HABP4	22927
CDC14B	8555
AAED1	0
AL589843.1	0
ZNF510	22869
ZNF782	158431
MFSD14C	84278
NUTM2G	441457
CTSV	1515
AL590705.3	0
AL590705.1	0
AL590705.2	0
CCDC180	100499483
TDRD7	23424
TMOD1	7111
AL162385.1	0
TSTD2	158427
NCBP1	4686
AL162385.2	0
XPA	7507
AL445531.1	0
PTCSC2	101928337
FOXE1	2304
TRMO	51531
HEMGN	55363
ANP32B	10541
AL354726.1	0
NANS	54187
TRIM14	9830
CORO2A	7464
TBC1D2	55357
GABBR2	9568
ANKS6	203286
GALNT12	79695
AL136084.2	0
COL15A1	1306
AL136084.3	0
TGFBR1	7046
AL162427.1	0
ALG2	85365
SEC61B	10952
AL137067.1	0
AL162394.1	0
AL359710.1	0
NR4A3	8013
STX17-AS1	441461
STX17	55014
AL358937.1	0
ERP44	23071
INVS	27130
TEX10	54881
MSANTD3	91283
MSANTD3-TMEFF1	100526694
TMEFF1	8577
CAVIN4	347273
PLPPR1	54886
BAAT	570
MRPL50	54534
ZNF189	7743
ALDOB	229
TMEM246-AS1	101928470
TMEM246	84302
RNF20	56254
GRIN3A	116443
PPP3R2	5535
LINC00587	414319
CYLC2	1539
LINC01492	101928496
AL390962.1	0
AL590381.1	0
SMC2-AS1	101928550
SMC2	10592
OR13F1	138805
AL450426.1	0
OR13C4	138804
OR13C3	138803
OR13C8	138802
OR13C5	138799
OR13C2	392376
OR13C9	286362
OR13D1	286365
NIPSNAP3A	25934
NIPSNAP3B	55335
ABCA1	19
AL359182.1	0
AL359182.2	0
SLC44A1	23446
FSD1L	83856
AL158070.1	0
FKTN	2218
TAL2	6887
TMEM38B	55151
LINC01505	100996590
AL732323.1	0
AL451140.1	0
AL512649.2	0
LINC01505.1	0
ZNF462	58499
AL807761.4	0
AL807761.3	0
RAD23B	5887
LINC01509	101928720
KLF4	9314
AL353742.1	0
AL358779.1	0
ACTL7B	10880
ACTL7A	10881
ELP1	8518
FAM206A	54942
CTNNAL1	8727
TMEM245	23731
FRRS1L	23732
EPB41L4B	54566
PTPN3	5774
PALM2	114299
AL158829.1	0
PALM2-AKAP2	445815
AKAP2	11217
C9orf152	401546
TXN	7295
TXNDC8	255220
SVEP1	79987
AL592463.1	0
MUSK	4593
LPAR1	1902
AL162414.1	0
OR2K2	26248
ECPAS	23392
ZNF483	158399
PTGR1	22949
AL135787.1	0
DNAJC25	548645
DNAJC25-GNG10	552891
GNG10	2790
C9orf84	158401
UGCG	7357
SUSD1	64420
PTBP3	9991
HSDL2	84263
C9orf147	100133204
KIAA1958	158405
INIP	58493
AL390067.1	0
SNX30	401548
SLC46A2	57864
AL139041.1	0
ZNF883	169834
ZFP37	7539
FAM225B	100128385
FAM225A	286333
SLC31A2	1318
FKBP15	23307
SLC31A1	1317
CDC26	246184
PRPF4	9128
RNF183	138065
WDR31	114987
BSPRY	54836
HDHD3	81932
ALAD	210
POLE3	54107
C9orf43	257169
RGS3	5998
AL162727.2	0
AL162727.1	0
AL157702.2	0
ZNF618	114991
AMBP	259
KIF12	113220
COL27A1	85301
ORM1	5004
ORM2	5005
AKNA	80709
AL138895.1	0
WHRN	25861
ATP6V1G1	9550
TMEM268	203197
TEX53	105376230
TEX48	100505478
TNFSF15	9966
TNFSF8	944
TNC	3371
AL162425.1	0
DEC1	50514
AL355601.1	0
AL691420.1	0
LINC00474	58483
AL691426.1	0
PAPPA	5069
PAPPA-AS2	0
AL137024.1	0
PAPPA-AS1	493913
ASTN2	23245
ASTN2-AS1	100128505
AL133284.1	0
TRIM32	22954
AL445644.1	0
AL161630.1	0
AL160272.2	0
TLR4	7099
AL160272.1	0
AL354754.1	0
AL355592.1	0
LINC02578	111216287
BRINP1	1620
AC006288.1	0
LINC01613	106146149
AL441989.1	0
CDK5RAP2	55755
MEGF9	1955
FBXW2	26190
B3GNT10	100288842
PSMD5	5711
PHF19	26147
TRAF1	7185
C5	727
CNTRL	11064
RAB14	51552
GSN	2934
AL513122.2	0
GSN-AS1	57000
STOM	2040
AL359644.1	0
DAB2IP	153090
AL357936.1	0
TTLL11	158135
TTLL11-IT1	0
NDUFA8	4702
MORN5	254956
LHX6	26468
RBM18	92400
MRRF	92399
PTGS1	5742
AL359636.3	0
AL359636.1	0
AL359636.2	0
OR1J1	347168
OR1J2	26740
OR1J4	26219
OR1N1	138883
OR1N2	138882
OR1L8	138881
AL162254.1	0
OR1Q1	158131
OR1B1	347169
OR1L1	26737
OR1L3	26735
OR1L4	254973
OR1L6	392390
OR5C1	392391
PDCL	5082
OR1K1	392392
RC3H2	54542
ZBTB6	10773
ZBTB26	57684
RABGAP1	23637
GPR21	2844
STRBP	55342
CRB2	286204
DENND1A	57706
AL445489.1	0
AL390774.2	0
LHX2	9355
AC006450.3	0
AC006450.2	0
NEK6	10783
AL162724.2	0
PSMB7	5695
ADGRD2	347088
NR5A1	2516
AL354979.1	0
NR6A1	2649
MIR181A2HG	100379345
AL354928.1	0
OLFML2A	169611
WDR38	401551
RPL35	11224
ARPC5L	81873
GOLGA1	2800
SCAI	286205
PPP6C	5537
RABEPK	10244
HSPA5	3309
AL354710.2	0
GAPVD1	26130
MAPKAP1	79109
AL162584.1	0
PBX3	5090
AL589923.1	0
AL162391.1	0
MVB12B	89853
AL356309.2	0
AL356309.1	0
AL161908.1	0
LMX1B	4010
ZBTB43	23099
ZBTB34	403341
RALGPS1	9649
ANGPTL2	23452
AL450263.1	0
GARNL3	84253
SLC2A8	29988
ZNF79	7633
RPL12	6136
LRSAM1	90678
FAM129B	64855
STXBP1	6812
AL162426.1	0
PTRH1	138428
CFAP157	286207
TTC16	158248
TOR2A	27433
SH2D3C	10044
CDK9	1025
FPGS	2356
ENG	2022
AL162586.1	0
AK1	203
AL157935.2	0
ST6GALNAC6	30815
ST6GALNAC4	27090
PIP5KL1	138429
AL157935.1	0
DPM2	8818
FAM102A	399665
AL360268.2	0
NAIF1	203245
SLC25A25	114789
AL360268.1	0
SLC25A25-AS1	100289019
PTGES2	80142
AL590708.1	0
LCN2	3934
C9orf16	79095
CIZ1	25792
DNM1	1759
GOLGA2	2801
SWI5	375757
TRUB2	26995
AL359091.4	0
COQ4	51117
SLC27A4	10999
URM1	81605
AL359091.3	0
AL359091.1	0
CERCAM	51148
ODF2	4957
ODF2-AS1	0
GLE1	2733
AL356481.1	0
SPTAN1	6709
AL356481.3	0
WDR34	89891
HMGA1P4	100506080
SET	6418
PKN3	29941
ZDHHC12	84885
AL441992.1	0
ZER1	10444
TBC1D13	54662
ENDOG	2021
SPOUT1	51490
KYAT1	883
LRRC8A	56262
PHYHD1	254295
AL672142.1	0
DOLK	22845
NUP188	23511
AL592211.1	0
SH3GLB2	56904
MIGA2	84895
DOLPP1	57171
CRAT	1384
AL158151.2	0
PTPA	5524
AL158151.4	0
IER5L	389792
AL158151.3	0
AL158151.1	0
AL161785.2	0
AL161785.3	0
AL161785.1	0
C9orf106	414318
AL353803.5	0
LINC01503	100506119
AL353803.2	0
AL353803.1	0
AL353803.4	0
AL391056.1	0
NTMT1	28989
C9orf50	375759
ASB6	140459
AL590369.1	0
PRRX2	51450
PRRX2-AS1	101929437
PTGES	9536
TOR1B	27348
TOR1A	1861
C9orf78	51759
USP20	10868
FNBP1	23048
AL158207.2	0
AL136141.1	0
GPR107	57720
AL360004.1	0
NCS1	23413
HMCN2	256158
ASS1	445
FUBP3	8939
PRDM12	59335
EXOSC2	23404
ABL1	25
QRFP	347148
FIBCD1	84929
AL161733.1	0
LAMC3	10319
AIF1L	83543
NUP214	8021
AL157938.2	0
AL157938.3	0
FAM78A	286336
PLPP7	84814
PRRC2B	84726
AL358781.1	0
POMT1	10585
AL358781.2	0
UCK1	83549
PRRT1B	642515
RAPGEF1	2889
AL160271.1	0
MED27	9442
NTNG2	84628
SETX	23064
TTF1	7270
CFAP77	389799
BARHL1	56751
DDX31	64794
GTF3C4	9329
AK8	158067
SPACA9	11092
TSC1	7248
GFI1B	8328
GTF3C5	9328
CEL	1056
RALGDS	5900
AL162417.1	0
GBGT1	26301
OBP2B	29989
ABO	28
SURF6	6838
MED22	6837
RPL7A	6130
SURF1	6834
SURF2	6835
SURF4	6836
STKLD1	169436
REXO4	57109
ADAMTS13	11093
CACFD1	11094
SLC2A6	11182
MYMK	389827
ADAMTSL2	9719
FAM163B	642968
AC002101.1	0
DBH	1621
DBH-AS1	138948
SARDH	1757
VAV2	7410
BRD3OS	266655
BRD3	8019
AL445931.1	0
BX649632.1	0
WDR5	11091
BX649601.1	0
LINC02247	105376310
RXRA	6256
AL669970.1	0
AL669970.3	0
AL669970.2	0
COL5A1	1289
COL5A1-AS1	414316
FCN2	2220
FCN1	2219
AL353611.1	0
OLFM1	10439
AL390778.1	0
AL390778.2	0
C9orf62	157927
AL353615.1	0
PPP1R26-AS1	100506599
PPP1R26	9858
C9orf116	138162
MRPS2	51116
AL161452.1	0
LCN1	3933
OBP2A	29991
PAEP	5047
LINC01502	100130954
AL354761.1	0
GLT6D1	360203
LCN9	392399
SOHLH1	402381
KCNT1	57582
CAMSAP1	157922
AL355574.1	0
UBAC1	10422
NACC2	138151
AL138781.1	0
TMEM250	90120
AL138781.2	0
LHX3	8022
QSOX2	169714
CCDC187	399693
CR392000.2	0
AC174065.1	0
GPSM1	26086
DNLZ	728489
CARD9	64170
SNAPC4	6621
ENTR1	10807
PMPCA	23203
INPP5E	56623
SEC16A	9919
C9orf163	158055
NOTCH1	4851
AL592301.1	0
NALT1	101928483
AL590226.2	0
AL590226.1	0
EGFL7	51162
AGPAT2	10555
FAM69B	138311
SNHG7	84973
LCN10	414332
AL355987.1	0
LCN6	158062
LCN8	138307
LCN15	389812
TMEM141	85014
AL355987.3	0
CCDC183	84960
CCDC183-AS1	100131193
RABL6	55684
AJM1	389813
PHPT1	29085
MAMDC4	158056
EDF1	8721
TRAF2	7186
FBXW5	54461
C8G	733
LCN12	286256
PRR31	101928638
PTGDS	5730
AL807752.7	0
LCNL1	401562
PAXX	286257
CLIC3	9022
ABCA2	20
C9orf139	401563
FUT7	2529
AL807752.6	0
NPDC1	56654
ENTPD2	954
AL807752.4	0
AL807752.2	0
SAPCD2	89958
AL807752.3	0
UAP1L1	91373
MAN1B1-DT	100289341
MAN1B1	11253
DPP7	29952
GRIN1	2902
LRRC26	389816
AL929554.1	0
TMEM210	100505993
ANAPC2	29882
SSNA1	8636
TPRN	286262
TMEM203	94107
NDOR1	27158
BX255925.3	0
RNF208	727800
CYSRT1	375791
RNF224	643596
SLC34A3	142680
TUBB4B	10383
FAM166A	401565
STPG3-AS1	100129722
STPG3	441476
NELFB	25920
TOR4A	54863
NRARP	441478
EXD3	54932
NOXA1	10811
ENTPD8	377841
NSMF	26012
PNPLA7	375775
MRPL41	64975
DPH7	92715
ZMYND19	116225
ARRDC1	92714
ARRDC1-AS1	85026
EHMT1	79813
AL772363.1	0
CACNA1B	774
AL954642.1	0
AC069287.1	0
LINC01001	100133161
AC069287.3	0
BET1L	51272
SCGB1C1	147199
ODF3	113746
AC069287.2	0
RIC8A	60626
SIRT3	23410
PSMD13	5719
NLRP6	171389
AC136475.3	0
PGGHG	80162
IFITM5	387733
IFITM2	10581
AC136475.2	0
IFITM1	8519
AC136475.1	0
IFITM3	10410
AC136475.4	0
AC136475.8	0
AC136475.7	0
AC136475.5	0
AC136475.9	0
B4GALNT4	338707
PKP3	11187
SIGIRR	59307
ANO9	338440
PTDSS2	81490
AC138230.1	0
RNH1	6050
AC137894.1	0
HRAS	3265
LRRC56	115399
LMNTD2	256329
AP006284.1	0
RASSF7	8045
MIR210HG	100506211
PHRF1	57661
IRF7	3665
CDHR5	53841
SCT	6343
DRD4	1815
DEAF1	10522
AC131934.1	0
EPS8L2	64787
TMEM80	283232
AP006621.4	0
TALDO1	6888
GATD1	347862
AP006621.3	0
AP006621.2	0
CEND1	51286
SLC25A22	79751
PANO1	101927423
PIDD1	55367
RPLP2	6181
PNPLA2	57104
AP006621.1	0
CRACR2B	283229
CD151	977
POLR2L	5441
TSPAN4	7106
AP006623.1	0
CHID1	66005
AP2A2	161
MUC6	4588
AC139749.1	0
MUC2	4583
MUC5AC	4586
MUC5B	727897
AC061979.1	0
TOLLIP	54472
TOLLIP-AS1	255512
BRSK2	9024
MOB2	81532
DUSP8	1850
KRTAP5-AS1	338651
KRTAP5-1	387264
KRTAP5-2	440021
KRTAP5-3	387266
KRTAP5-4	387267
KRTAP5-5	439915
AP006285.2	0
FAM99A	387742
FAM99B	100132464
AP006285.1	0
KRTAP5-6	440023
IFITM10	402778
AC068580.4	0
CTSD	1509
AC068580.3	0
AC068580.2	0
SYT8	90019
TNNI2	7136
LSP1	4046
PRR33	0
LINC01150	101927624
TNNT3	7140
MRPL23	6150
MRPL23-AS1	100133545
LINC01219	104355220
IGF2	3481
IGF2.1	0
INS-IGF2	723961
IGF2-AS	51214
INS	3630
TH	7054
ASCL2	430
C11orf21	29125
TSPAN32	10077
CD81-AS1	101927682
CD81	975
TSSC4	10078
TRPM5	29850
AC124057.1	0
KCNQ1	3784
KCNQ1OT1	10984
KCNQ1-AS1	338653
KCNQ1DN	55539
CDKN1C	1028
SLC22A18AS	5003
SLC22A18	5002
PHLDA2	7262
NAP1L4	4676
AC131971.1	0
CARS	833
CARS-AS1	100852407
OSBPL5	114879
AC108448.1	0
MRGPRG	386746
MRGPRG-AS1	283303
AC109309.1	0
MRGPRE	116534
AC123788.1	0
ZNF195	7748
AC127526.1	0
ART5	116969
ART1	417
CHRNA10	57053
NUP98	4928
PGAP2	27315
RHOG	391
AC090587.1	0
STIM1	6786
RRM1	6240
RRM1-AS1	0
AC015689.1	0
SSU72P5	196120
SSU72P2	390031
SSU72P4	441584
SSU72P3	143506
SSU72P7	390033
OR52B4	143496
TRIM21	6737
OR52K2	119774
OR52K1	390036
OR52M1	119772
C11orf40	143501
OR52I2	143502
OR52I1	390037
TRIM68	55128
OR51D1	390038
OR51E1	143503
OR51E2	81285
MMP26	56547
OR51F1	256892
OR52R1	119695
OR51F2	119694
OR51S1	119692
OR51T1	401665
OR51A7	119687
OR51G2	81282
OR51G1	79324
OR51A4	401666
OR51A2	401667
OR51L1	119682
OR52J3	119679
OR52E2	119678
AC113331.1	0
OR52A5	390054
OR52A1	23538
OR51V1	283111
AC104389.1	0
HBB	3043
HBD	3045
BGLT3	103344929
HBG1	3047
AC104389.5	0
HBG2	3048
AC104389.4	0
HBE1	3046
OR51B4	79339
OR51B5	282763
OR51B2	79345
OR51B6	390058
OR51M1	390059
OR51Q1	390061
OR51I1	390063
OR51I2	390064
OR52D1	390066
UBQLN3	50613
UBQLNL	143630
OR52H1	390067
OR52B6	340980
TRIM6	117854
TRIM6-TRIM34	445372
TRIM34	53840
TRIM5	85363
TRIM22	10346
OR56B1	387748
OR52N4	390072
OR52N5	390075
OR52N1	79473
OR52N2	390077
OR52E6	390078
OR52E8	390079
OR52E4	390081
OR52E5	390082
OR56A3	390083
OR56A5	390084
OR52L1	338751
OR56A4	120793
OR56A1	120796
OR56B4	196335
OR52B2	255725
OR52W1	120787
AC022762.2	0
C11orf42	160298
FAM160A2	84067
CNGA4	1262
CCKBR	887
CAVIN3	112464
AC068733.3	0
AC068733.1	0
SMPD1	6609
APBB1	322
HPX	3263
TRIM3	10612
ARFIP2	23647
TIMM10B	26515
AC084337.2	0
DNHD1	144132
RRP8	23378
AC091564.2	0
ILK	3611
TAF10	6881
TPP1	1200
AC091564.6	0
DCHS1	8642
AC091564.4	0
AC091564.5	0
MRPL17	63875
OR2AG2	338755
OR2AG1	144125
OR6A2	8590
AC087280.2	0
OR10A5	144124
OR10A2	341276
OR10A4	283297
OR2D2	120776
OR2D3	120775
ZNF215	7762
ZNF214	7761
NLRP14	338323
RBMXL2	27288
AC027804.1	0
SYT9	143425
AC107884.1	0
OLFML1	283298
PPFIBP2	8495
AC107884.2	0
CYB5R2	51700
OVCH2	341277
AC044810.3	0
AC104237.1	0
OR5P2	120065
OR5P3	120066
OR10A6	390093
OR10A3	26496
NLRP10	338322
EIF3F	8665
CASC23	103581031
TUB	7275
AC116456.1	0
RIC3	79608
AC091013.1	0
LMO1	4004
STK33	65975
TRIM66	9866
AC091053.2	0
RPL27A	6157
ST5	6764
AC091053.1	0
AC026894.1	0
AKIP1	56672
C11orf16	56673
ASCL3	56676
TMEM9B	56674
TMEM9B-AS1	493900
NRIP3	56675
AC079296.1	0
SCUBE2	57758
DENND5A	23258
TMEM41B	440026
IPO7	10527
AC132192.1	0
AC132192.2	0
ZNF143	7702
WEE1	7465
SWAP70	23075
AC026250.1	0
SBF2-AS1	283104
SBF2	81846
AC011092.2	0
AC100763.1	0
AC080023.1	0
ADM	133
AMPD3	272
MTRNR2L8	100463486
RNF141	50862
MRVI1-AS1	100129827
LYVE1	10894
MRVI1	10335
CTR9	9646
EIF4G2	1982
AC116535.1	0
ZBED5	58486
ZBED5-AS1	729013
AC069360.1	0
AC111188.1	0
KC877392.1	0
GALNT18	374378
CSNK2A3	283106
AC023946.1	0
AC104031.1	0
USP47	55031
DKK3	27122
LINC02547	105376554
AC124276.1	0
AC124276.2	0
MICAL2	9645
AC079329.1	0
PARVA	55742
AC009806.1	0
TEAD1	7003
AC013549.2	0
AC013549.1	0
LINC00958	100506305
AC084859.1	0
RASSF10	644943
AC013762.1	0
ARNTL	406
BTBD10	84280
PTH	5741
FAR1	84188
LINC02548	105376562
AC027779.1	0
LINC02545	105376561
AC022240.1	0
SPON1	10418
SPON1-AS1	0
RRAS2	22800
COPB1	1315
AC018523.2	0
PSMA1	5682
PDE3B	5140
CYP2R1	120227
CALCB	797
CALCA	796
INSC	387755
AC073172.2	0
AC073172.1	0
AC087379.2	0
AC087379.1	0
AC009869.1	0
SOX6	55553
AC103794.1	0
C11orf58	10944
PLEKHA7	144100
RPS13	6207
PIK3C2A	5286
NUCB2	4925
NCR3LG1	374383
AC124798.1	0
KCNJ11	3767
ABCC8	6833
USH1C	10083
OTOG	340990
AC124301.1	0
AC124301.2	0
MYOD1	4654
KCNC1	3746
SERGEF	26297
TPH1	7166
SAAL1	113174
MRGPRX3	117195
AC090099.4	0
MRGPRX4	117196
SAA4	6291
SAA2-SAA4	100528017
SAA2	6289
SAA1	6288
HPS5	11234
GTF2H1	2965
LDHA	3939
LDHC	3948
LDHAL6A	160287
TSG101	7251
UEVLD	55293
SPTY2D1OS	100506540
SPTY2D1	144108
TMEM86A	144110
IGSF22	283284
AC103974.1	0
PTPN5	84867
MRGPRX1	259249
AC023078.5	0
MRGPRX2	117194
ZDHHC13	54503
CSRP3	8048
AC009652.2	0
E2F8	79733
AC009652.1	0
NAV2	89797
NAV2-AS5	100874012
NAV2-AS4	399876
AC009549.1	0
NAV2-AS3	0
NAV2-AS2	100874014
NAV2-AS1	0
DBX1	120237
HTATIP2	10553
PRMT3	10196
SLC6A5	9152
NELL1	4745
AC090707.1	0
AC090857.2	0
AC107882.1	0
ANO5	203859
AC107886.1	0
AC104009.1	0
SLC17A6	57084
AC040936.1	0
LINC01495	102723378
AC055878.1	0
FANCF	2188
GAS2	2620
SVIP	258010
AC006299.1	0
CCDC179	100500938
AC090092.1	0
AC100768.2	0
AC100768.1	0
AC015771.1	0
LUZP2	338645
AC090592.1	0
AC013799.1	0
AC099687.1	0
AC021698.1	0
ANO3	63982
MUC15	143662
SLC5A12	159963
FIBIN	387758
BBOX1	8424
BBOX1-AS1	103695435
CCDC34	91057
LGR4	55366
AC100771.2	0
LIN7C	55327
BDNF-AS	497258
LINC00678	101410541
BDNF	627
AC090159.1	0
KIF18A	81930
METTL15	196074
AC013714.1	0
AC100773.1	0
AC090833.1	0
AC090791.1	0
AC090124.1	0
AC090124.2	0
AC110058.1	0
LINC02546	105376606
AC107973.1	0
LINC01616	106456574
KCNA4	3739
AC124657.1	0
FSHB	2488
ARL14EP	120534
MPPED2	744
AL353699.1	0
AL136088.1	0
DCDC1	341019
AL137804.1	0
DNAJC24	120526
IMMP1L	196294
ELP4	26610
AC131571.1	0
PAX6	5080
AL035078.4	0
AL035078.1	0
AL035078.3	0
RCN1	5954
AL078612.1	0
AL078612.2	0
WT1	7490
EIF3M	10480
CCDC73	493860
PRRG4	79056
QSER1	79832
DEPDC7	91614
TCP11L1	55346
LINC00294	283267
CSTF3	1479
CSTF3-DT	338739
HIPK3	10114
KIAA1549L	25758
AL049629.1	0
AL049629.2	0
C11orf91	100131378
CD59	966
FBXO3	26273
FBXO3-DT	101928440
AC113192.5	0
AC113192.4	0
AC113192.1	0
AC113192.2	0
LMO2	4005
AC132216.1	0
CAPRIN1	4076
NAT10	55226
ABTB2	25841
CAT	847
ELF5	2001
AL137224.1	0
AC087783.1	0
EHF	26298
APIP	51074
PDHX	8050
AL356215.1	0
CD44	960
CD44-AS1	0
SLC1A2	6506
AL133330.2	0
AC090625.2	0
PAMR1	25891
AL135934.1	0
FJX1	24147
AL138812.1	0
TRIM44	54765
AC090692.1	0
LDLRAD3	143458
COMMD9	29099
PRR5L	79899
AC087277.1	0
AC009656.1	0
TRAF6	7189
RAG1	5896
RAG2	5897
C11orf74	119710
AC103798.1	0
AC021713.1	0
AC022796.1	0
LINC01493	101928536
LRRC4C	57689
AC090138.1	0
AC021006.2	0
LINC01499	102723644
AC023442.3	0
AC023442.2	0
AC079917.1	0
AC090458.1	0
API5	8539
AC087276.2	0
TTC17	55761
AC087276.3	0
AC068205.1	0
MIR670HG	100507261
HSD17B12	51144
AC087521.2	0
AC087521.4	0
ALKBH3	221120
ALKBH3-AS1	100507300
C11orf96	387763
AC087521.1	0
ACCSL	390110
ACCS	84680
EXT2	2132
ALX4	60529
AC010768.4	0
CD82	3732
AC010768.1	0
AC010768.2	0
AC104241.2	0
AC104241.1	0
TSPAN18	90139
TP53I11	9537
AC068858.1	0
PRDM11	56981
AC103681.2	0
SYT13	57586
AC103681.1	0
AC103736.1	0
AC018716.2	0
AC103855.3	0
AC018716.1	0
AC103855.1	0
CHST1	8534
AC087442.1	0
AC044839.4	0
AC044839.3	0
AC044839.1	0
SLC35C1	55343
AC044839.5	0
CRY2	1408
MAPK8IP1	9479
AC068385.1	0
C11orf94	143678
PEX16	9409
LARGE2	120071
PHF21A	51317
AC024475.1	0
AC024475.4	0
AC024475.3	0
AC116021.1	0
LINC02489	101928919
CREB3L1	90993
DGKZ	8525
MDK	4192
CHRM4	1132
AMBRA1	55626
HARBI1	283254
ATG13	9776
ARHGAP1	392
ZNF408	79797
F2	2147
CKAP5	9793
LRP4-AS1	100507401
LRP4	4038
C11orf49	79096
AC090589.2	0
ARFGAP2	84364
PACSIN3	29763
DDB2	1643
AC018410.2	0
ACP2	53
NR1H3	10062
MADD	8567
AC018410.1	0
MYBPC3	4607
SPI1	6688
AC090559.1	0
SLC39A13	91252
PSMC3	5702
RAPSN	5913
CELF1	10658
NDUFS3	4722
PTPMT1	114971
KBTBD4	55709
KF459542.1	0
FAM180B	399888
C1QTNF4	114900
MTCH2	23788
AGBL2	79841
FNBP4	23360
NUP160	23279
PTPRJ	5795
PTPRJ-AS1	0
OR4B1	119765
OR4X2	119764
OR4X1	390113
OR4S1	256148
OR4C3	256144
OR4C5	79346
OR4A47	403253
TRIM49B	283116
TRIM64C	646754
FOLH1	2346
OR4C13	283092
OR4C12	283093
AC109635.2	0
OR4C46	119749
OR4A5	81318
TRIM48	79097
OR4A16	81327
OR4A15	81328
OR4C15	81309
OR4C16	219428
OR4C11	219429
OR4P4	81300
OR4S2	219431
OR4C6	219432
AP006437.1	0
OR5D3P	8594
OR5D13	390142
OR5D14	219436
OR5L1	219437
OR5D18	219438
OR5L2	26338
OR5D16	390144
TRIM51	84767
OR5W2	390148
OR5I1	10798
OR10AG1	282770
OR5F1	338674
OR5AS1	219447
OR8I2	120586
OR8H2	390151
OR8H3	390152
OR8J3	81168
OR8K5	219453
OR5J2	282775
OR5T2	219464
OR5T3	390154
OR5T1	390155
OR8H1	219469
OR8K3	219473
OR8K1	390157
OR8J1	219477
OR8U1	219417
OR5R1	219479
AP002512.3	0
OR5M9	390162
OR5M3	219482
OR5M8	219484
OR5M11	219487
OR5M10	390167
OR5M1	390168
OR5AP2	338675
